New York City Department of Education,,,,,,,,,,,,,,,
NYC Results on the New York State 2013-2016 Math Test (Grades 3-8),,,,,,,,,,,,,,,
District Summary,,,,,,,,,,,,,,,
Results for All Students,,,,,,,,,,,,,,,
 ,,,,,,,,,,,,,,,
,,,,,,Level 1,,Level 2,,Level 3,,Level 4,,Level 3+4,
district,Grade,Year,Category,Number Tested,Mean Scale Score,#,%,#,%,#,%,#,%,#,%
8,7,2016,All Students,2079,286,1146,55.1,569,27.4,244,11.7,120,5.8,364,17.5
8,8,2013,All Students,2355,280,1329,56.4,763,32.4,207,8.8,56,2.4,263,11.2
8,8,2014,All Students,2107,277,1221,57.9,660,31.3,163,7.7,63,3,226,10.7
8,8,2015,All Students,2003,276,1247,62.3,565,28.2,127,6.3,64,3.2,191,9.5
8,8,2016,All Students,1916,276,1136,59.3,527,27.5,172,9,81,4.2,253,13.2
8,All Grades,2013,All Students,13553,286,6744,49.8,4507,33.3,1751,12.9,551,4.1,2302,17
8,All Grades,2014,All Students,13105,288,6156,47,4244,32.4,1842,14.1,863,6.6,2705,20.6
8,All Grades,2015,All Students,12805,288,5912,46.2,4127,32.2,1898,14.8,868,6.8,2766,21.6
8,All Grades,2016,All Students,12584,288,5744,45.6,4031,32,1797,14.3,1012,8,2809,22.3
9,3,2013,All Students,3048,281,1578,51.8,1030,33.8,348,11.4,92,3,440,14.4
9,3,2014,All Students,3039,284,1404,46.2,1067,35.1,441,14.5,127,4.2,568,18.7
9,3,2015,All Students,3034,285,1457,48,976,32.2,441,14.5,160,5.3,601,19.8
9,3,2016,All Students,2998,286,1290,43,1016,33.9,463,15.4,229,7.6,692,23.1
9,4,2013,All Students,2851,280,1474,51.7,977,34.3,300,10.5,100,3.5,400,14
9,4,2014,All Students,2870,282,1412,49.2,958,33.4,355,12.4,145,5.1,500,17.4
9,4,2015,All Students,2989,280,1511,50.6,995,33.3,360,12,123,4.1,483,16.2
9,4,2016,All Students,2963,283,1443,48.7,847,28.6,453,15.3,220,7.4,673,22.7
9,5,2013,All Students,2769,282,1715,61.9,701,25.3,300,10.8,53,1.9,353,12.7
9,5,2014,All Students,2752,288,1424,51.7,822,29.9,362,13.2,144,5.2,506,18.4
9,5,2015,All Students,2759,288,1399,50.7,815,29.5,429,15.5,116,4.2,545,19.8
9,5,2016,All Students,2862,286,1520,53.1,842,29.4,394,13.8,106,3.7,500,17.5
9,6,2013,All Students,2909,281,1469,50.5,1070,36.8,260,8.9,110,3.8,370,12.7
9,6,2014,All Students,2870,281,1473,51.3,952,33.2,272,9.5,173,6,445,15.5
9,6,2015,All Students,2752,282,1389,50.5,888,32.3,309,11.2,166,6,475,17.3
9,6,2016,All Students,2629,281,1226,46.6,970,36.9,280,10.7,153,5.8,433,16.5
9,7,2013,All Students,2999,279,1921,64.1,769,25.6,261,8.7,48,1.6,309,10.3
9,7,2014,All Students,2856,283,1708,59.8,821,28.7,272,9.5,55,1.9,327,11.4
9,7,2015,All Students,2823,284,1572,55.7,862,30.5,312,11.1,77,2.7,389,13.8
9,7,2016,All Students,2698,283,1515,56.2,818,30.3,278,10.3,87,3.2,365,13.5
9,8,2013,All Students,2985,280,1653,55.4,988,33.1,293,9.8,51,1.7,344,11.5
9,8,2014,All Students,2697,279,1518,56.3,813,30.1,287,10.6,79,2.9,366,13.6
