DATE,TIME,BOROUGH,ZIP CODE,LATITUDE,LONGITUDE,LOCATION,ON STREET NAME,CROSS STREET NAME,OFF STREET NAME,NUMBER OF PERSONS INJURED,NUMBER OF PERSONS KILLED,NUMBER OF PEDESTRIANS INJURED,NUMBER OF PEDESTRIANS KILLED,NUMBER OF CYCLIST INJURED,NUMBER OF CYCLIST KILLED,NUMBER OF MOTORIST INJURED,NUMBER OF MOTORIST KILLED,CONTRIBUTING FACTOR VEHICLE 1,CONTRIBUTING FACTOR VEHICLE 2,CONTRIBUTING FACTOR VEHICLE 3,CONTRIBUTING FACTOR VEHICLE 4,CONTRIBUTING FACTOR VEHICLE 5,UNIQUE KEY,VEHICLE TYPE CODE 1,VEHICLE TYPE CODE 2,VEHICLE TYPE CODE 3,VEHICLE TYPE CODE 4,VEHICLE TYPE CODE 5
02/01/2016,15:15,QUEENS,11428,40.7162226,-73.7445394,"(40.7162226, -73.7445394)",213 STREET,JAMAICA AVENUE,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3381641,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
02/01/2016,15:15,QUEENS,11413,40.679351,-73.750341,"(40.679351, -73.750341)",MERRICK BOULEVARD,219 STREET,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3381643,SMALL COM VEH(4 TIRES),SPORT UTILITY / STATION WAGON,,,
02/01/2016,15:15,BROOKLYN,11226,40.6465177,-73.958105,"(40.6465177, -73.958105)",REGENT PLACE,FLATBUSH AVENUE,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3381453,SPORT UTILITY / STATION WAGON,PICK-UP TRUCK,,,
02/01/2016,15:12,BRONX,10472,40.828303,-73.8829509,"(40.828303, -73.8829509)",BRONX RIVER AVENUE,WESTCHESTER AVENUE,,0,0,0,0,0,0,0,0,Unspecified,,,,,3381989,PASSENGER VEHICLE,,,,
02/01/2016,15:10,,,,,,EAST 180 STREET,WEBSTER AVENUE,,0,0,0,0,0,0,0,0,Prescription Medication,Backing Unsafely,,,,3382052,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,,,
02/01/2016,15:10,QUEENS,11373,40.7457933,-73.8854886,"(40.7457933, -73.8854886)",80 STREET,41 AVENUE,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3382500,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
02/01/2016,15:10,MANHATTAN,10029,40.7929208,-73.9457844,"(40.7929208, -73.9457844)",LEXINGTON AVENUE,EAST 107 STREET,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3381926,BUS,SPORT UTILITY / STATION WAGON,,,
02/01/2016,15:07,MANHATTAN,10065,40.769901,-73.968905,"(40.769901, -73.968905)",5 AVENUE,EAST 68 STREET,,0,0,0,0,0,0,0,0,Other Vehicular,Other Vehicular,,,,3381208,AMBULANCE,PASSENGER VEHICLE,,,
02/01/2016,15:05,BROOKLYN,11217,40.6853239,-73.9807025,"(40.6853239, -73.9807025)",ATLANTIC AVENUE,3 AVENUE,,0,0,0,0,0,0,0,0,Prescription Medication,Unspecified,,,,3382295,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,,,
02/01/2016,15:01,BROOKLYN,11209,40.6325799,-74.0213755,"(40.6325799, -74.0213755)",OVINGTON AVENUE,5 AVENUE,,0,0,0,0,0,0,0,0,Lost Consciousness,Unspecified,,,,3382159,OTHER,SPORT UTILITY / STATION WAGON,,,
02/01/2016,15:00,,,,,,MYRTLE AVENUE,71 AVENUE,,1,0,0,0,1,0,0,0,Unspecified,Unspecified,,,,3382382,SPORT UTILITY / STATION WAGON,BICYCLE,,,
02/01/2016,15:00,STATEN ISLAND,10306,40.5676287,-74.1126115,"(40.5676287, -74.1126115)",HYLAN BOULEVARD,BEACH AVENUE,,1,0,0,0,0,0,1,0,Other Vehicular,Other Vehicular,,,,3381822,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,,,
02/01/2016,15:00,QUEENS,11414,40.6641936,-73.8411164,"(40.6641936, -73.8411164)",CROSS BAY BOULEVARD,156 AVENUE,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3381652,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
02/01/2016,15:00,QUEENS,11367,40.719482,-73.8105733,"(40.719482, -73.8105733)",UNION TURNPIKE,153 STREET,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3381667,VAN,PASSENGER VEHICLE,,,
02/01/2016,15:00,QUEENS,11357,40.778715,-73.7936835,"(40.778715, -73.7936835)",21 AVENUE,UTOPIA PARKWAY,,0,0,0,0,0,0,0,0,Prescription Medication,Unspecified,,,,3382467,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,,,
02/01/2016,15:00,QUEENS,11354,40.7644548,-73.831773,"(40.7644548, -73.831773)",FARRINGTON STREET,35 AVENUE,,0,0,0,0,0,0,0,0,Failure to Yield Right-of-Way,Unspecified,,,,3382477,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,,,
02/01/2016,15:00,BROOKLYN,11209,40.6337998,-74.0281168,"(40.6337998, -74.0281168)",,,F/O 259 72 STREET,0,0,0,0,0,0,0,0,Lost Consciousness,Unspecified,,,,3382886,SPORT UTILITY / STATION WAGON,UNKNOWN,,,
02/01/2016,14:58,BROOKLYN,11206,40.7019617,-73.9440046,"(40.7019617, -73.9440046)",BROADWAY,MANHATTAN AVENUE,,0,0,0,0,0,0,0,0,Lost Consciousness,Driver Inattention/Distraction,,,,3382319,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
02/01/2016,14:57,,,,,,QUEENS PLAZA NORTH,27 STREET,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,Unspecified,,,3382449,SMALL COM VEH(4 TIRES),SPORT UTILITY / STATION WAGON,SMALL COM VEH(4 TIRES),,
02/01/2016,14:56,,,40.7139775,-73.9530878,"(40.7139775, -73.9530878)",,,,1,0,0,0,0,0,1,0,Driver Inattention/Distraction,Driver Inattention/Distraction,,,,3382317,VAN,PASSENGER VEHICLE,,,
02/01/2016,14:53,BRONX,10456,40.8341929,-73.9001816,"(40.8341929, -73.9001816)",EAST 170 STREET,FRANKLIN AVENUE,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3381983,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,,,
02/01/2016,14:50,BROOKLYN,11224,40.5785801,-73.9883975,"(40.5785801, -73.9883975)",NEPTUNE AVENUE,WEST 21 STREET,,1,0,0,0,0,0,1,0,Driver Inattention/Distraction,Unspecified,,,,3381360,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
02/01/2016,14:45,QUEENS,11354,40.7664463,-73.8290893,"(40.7664463, -73.8290893)",34 ROAD,LEAVITT STREET,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3382475,LARGE COM VEH(6 OR MORE TIRES),TAXI,SPORT UTILITY / STATION WAGON,,
02/01/2016,14:45,MANHATTAN,10004,40.7017826,-74.0111659,"(40.7017826, -74.0111659)",BROAD STREET,SOUTH STREET,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3381142,BUS,UNKNOWN,,,
02/01/2016,14:44,QUEENS,11434,40.6778755,-73.7790841,"(40.6778755, -73.7790841)",BREWER BOULEVARD,128 AVENUE,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3381763,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
02/01/2016,14:42,BRONX,10457,40.8466886,-73.9055881,"(40.8466886, -73.9055881)",TOPPING AVENUE,EAST 175 STREET,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3382035,SPORT UTILITY / STATION WAGON,UNKNOWN,,,
02/01/2016,14:40,QUEENS,11357,40.7873765,-73.8041689,"(40.7873765, -73.8041689)",158 STREET,CRYDERS LANE,,0,0,0,0,0,0,0,0,Prescription Medication,Unspecified,,,,3382476,LARGE COM VEH(6 OR MORE TIRES),SPORT UTILITY / STATION WAGON,,,
02/01/2016,14:40,BROOKLYN,11218,40.6439984,-73.9677926,"(40.6439984, -73.9677926)",WESTMINSTER ROAD,BEVERLEY ROAD,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3381455,PASSENGER VEHICLE,UNKNOWN,,,
02/01/2016,14:40,BROOKLYN,11204,40.6248926,-73.9844016,"(40.6248926, -73.9844016)",18 AVENUE,55 STREET,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3381404,PASSENGER VEHICLE,VAN,,,
02/01/2016,14:39,MANHATTAN,10280,40.7100794,-74.016383,"(40.7100794, -74.016383)",ALBANY STREET,SOUTH END AVENUE,,0,0,0,0,0,0,0,0,Backing Unsafely,Unspecified,,,,3381141,MOTORCYCLE,UNKNOWN,,,
02/01/2016,14:35,QUEENS,11691,40.601005,-73.7666769,"(40.601005, -73.7666769)",DWIGHT AVENUE,BAY 31 STREET,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3381575,SPORT UTILITY / STATION WAGON,UNKNOWN,,,
02/01/2016,14:35,BROOKLYN,11214,40.6014776,-73.9930498,"(40.6014776, -73.9930498)",BAY 31 STREET,86 STREET,,0,0,0,0,0,0,0,0,Passing or Lane Usage Improper,Passing or Lane Usage Improper,,,,3382123,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
02/01/2016,14:30,BROOKLYN,11206,40.7014232,-73.9430637,"(40.7014232, -73.9430637)",BROADWAY,THORNTON STREET,,1,0,1,0,0,0,0,0,Other Electronic Device,Driver Inattention/Distraction,Driver Inattention/Distraction,,,3382314,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE,,
02/01/2016,14:30,,,,,,,,I/F/O 2389 RICHMOND AVENUE (PARKING LOT),0,0,0,0,0,0,0,0,Prescription Medication,Unspecified,,,,3381812,PASSENGER VEHICLE,UNKNOWN,,,
02/01/2016,14:30,,,,,,,,E 172 ST TOWNSEND AVENUE,0,0,0,0,0,0,0,0,Backing Unsafely,Unspecified,,,,3381297,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,,,
02/01/2016,14:30,QUEENS,11432,40.71314,-73.7817845,"(40.71314, -73.7817845)",181 STREET,HILLSIDE AVENUE,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3381599,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,,,
02/01/2016,14:30,QUEENS,11432,40.7046972,-73.796798,"(40.7046972, -73.796798)",163 STREET,JAMAICA AVENUE,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3381598,PASSENGER VEHICLE,UNKNOWN,,,
02/01/2016,14:30,MANHATTAN,10016,40.7412749,-73.9753418,"(40.7412749, -73.9753418)",1 AVENUE,EAST 30 STREET,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3381170,SMALL COM VEH(4 TIRES),SPORT UTILITY / STATION WAGON,,,
02/01/2016,14:30,BROOKLYN,11233,40.6792196,-73.9040478,"(40.6792196, -73.9040478)",CONWAY STREET,BROADWAY,,0,0,0,0,0,0,0,0,Driver Inexperience,Unspecified,Unspecified,Unspecified,,3381539,OTHER,OTHER,OTHER,OTHER,
02/01/2016,14:28,QUEENS,11105,40.7823696,-73.9100413,"(40.7823696, -73.9100413)",CRESCENT STREET,20 AVENUE,,0,0,0,0,0,0,0,0,Lost Consciousness,Unspecified,,,,3382529,UNKNOWN,SPORT UTILITY / STATION WAGON,,,
02/01/2016,14:26,BROOKLYN,11206,40.7010276,-73.9481168,"(40.7010276, -73.9481168)",GERRY STREET,HARRISON AVENUE,,1,0,0,0,1,0,0,0,Failure to Yield Right-of-Way,Driver Inattention/Distraction,,,,3382316,PASSENGER VEHICLE,BICYCLE,,,
02/01/2016,13:05,,,,,,191 STREET,109 ROAD,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3381757,VAN,PASSENGER VEHICLE,,,
02/01/2016,13:05,BROOKLYN,11207,40.6689572,-73.8980209,"(40.6689572, -73.8980209)",ALABAMA AVENUE,SUTTER AVENUE,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3381489,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
02/01/2016,13:02,BRONX,10455,40.80993,-73.9072406,"(40.80993, -73.9072406)",SOUTHERN BOULEVARD,EAST 145 STREET,,1,0,0,0,0,0,1,0,Driver Inattention/Distraction,,,,,3381264,MOTORCYCLE,,,,
02/01/2016,13:00,QUEENS,11434,40.6596509,-73.7738282,"(40.6596509, -73.7738282)",FARMERS BOULEVARD,ROCKAWAY BOULEVARD,,1,0,0,0,0,0,1,0,Unspecified,Unspecified,,,,3381759,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,,,
02/01/2016,13:00,,,,,,KINGS HIGHWAY,CLARENDON ROAD,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3382150,PASSENGER VEHICLE,UNKNOWN,,,
02/01/2016,13:00,QUEENS,11419,40.6905527,-73.8340437,"(40.6905527, -73.8340437)",111 STREET,95 AVENUE,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3381590,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,,,
02/01/2016,13:00,QUEENS,11417,40.6717192,-73.8509652,"(40.6717192, -73.8509652)",NORTH CONDUIT AVENUE,LINDEN BOULEVARD,,0,0,0,0,0,0,0,0,Passing or Lane Usage Improper,Lost Consciousness,,,,3381653,PICK-UP TRUCK,PASSENGER VEHICLE,,,
02/01/2016,13:00,QUEENS,11101,40.7435369,-73.9507109,"(40.7435369, -73.9507109)",JACKSON AVENUE,48 AVENUE,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3382454,PASSENGER VEHICLE,PICK-UP TRUCK,,,
02/01/2016,13:00,MANHATTAN,10026,40.8011551,-73.9596475,"(40.8011551, -73.9596475)",WEST 110 STREET,MANHATTAN AVENUE,,0,0,0,0,0,0,0,0,Backing Unsafely,Unspecified,,,,3381227,LARGE COM VEH(6 OR MORE TIRES),SPORT UTILITY / STATION WAGON,,,
02/01/2016,13:00,BROOKLYN,11229,40.6007425,-73.9390407,"(40.6007425, -73.9390407)",AVENUE U,BATCHELDER STREET,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3382114,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,,,
02/01/2016,13:00,BROOKLYN,11215,40.6681032,-73.9805705,"(40.6681032, -73.9805705)",7 AVENUE,7 STREET,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3382271,SPORT UTILITY / STATION WAGON,OTHER,,,
02/01/2016,12:55,MANHATTAN,10001,40.7516577,-73.9901323,"(40.7516577, -73.9901323)",WEST 35 STREET,7 AVENUE,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3381175,TAXI,LIVERY VEHICLE,,,
02/01/2016,12:55,BROOKLYN,11218,40.6410626,-73.9722693,"(40.6410626, -73.9722693)",EAST 7 STREET,AVENUE C,,0,0,0,0,0,0,0,0,Oversized Vehicle,,,,,3381405,,,,,
02/01/2016,18:00,BRONX,10475,40.8791536,-73.8333993,"(40.8791536, -73.8333993)",HUNTER AVENUE,NEW ENGLAND THRUWAY,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,Unspecified,,,3382046,PASSENGER VEHICLE,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,,
02/01/2016,17:53,BROOKLYN,11201,40.6899325,-73.9814728,"(40.6899325, -73.9814728)",DEKALB AVENUE,FLATBUSH AVENUE EXTENSION,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Backing Unsafely,,,,3382293,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,,,
02/01/2016,17:50,,,40.6114589,-74.1525344,"(40.6114589, -74.1525344)",,,,1,0,0,0,0,0,1,0,Outside Car Distraction,Driver Inattention/Distraction,Driver Inattention/Distraction,,,3382552,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE,,
02/01/2016,17:50,,,,,,BELKNAP STREET,137 AVENUE,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3381764,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,,,
02/01/2016,17:50,QUEENS,11432,40.7033417,-73.8002032,"(40.7033417, -73.8002032)",JAMAICA AVENUE,PARSONS BOULEVARD,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3381604,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
02/01/2016,17:50,MANHATTAN,10282,40.7176635,-74.0139318,"(40.7176635, -74.0139318)",NORTH END AVENUE,CHAMBERS STREET,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3381837,PASSENGER VEHICLE,LIVERY VEHICLE,,,
02/01/2016,17:45,,,,,,METROPOLITAN AVENUE,65 STREET,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3382377,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
02/01/2016,17:45,,,,,,ERSKINE STREET,VANDALIA AVENUE,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3382228,PASSENGER VEHICLE,UNKNOWN,,,
02/01/2016,17:45,BRONX,10458,40.8620661,-73.8948254,"(40.8620661, -73.8948254)",TIEBOUT AVENUE,EAST FORDHAM ROAD,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3382036,SPORT UTILITY / STATION WAGON,UNKNOWN,,,
02/01/2016,17:44,BROOKLYN,11233,40.6824268,-73.9379313,"(40.6824268, -73.9379313)",MACON STREET,MARCUS GARVEY BOULEVARD,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3381519,PASSENGER VEHICLE,UNKNOWN,,,
02/01/2016,17:43,QUEENS,11375,40.7214535,-73.8439779,"(40.7214535, -73.8439779)",71 AVENUE,QUEENS BOULEVARD,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3381752,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
02/01/2016,17:40,MANHATTAN,10023,40.7760467,-73.9834961,"(40.7760467, -73.9834961)",AMSTERDAM AVENUE,WEST 68 STREET,,1,0,1,0,0,0,0,0,Driver Inattention/Distraction,,,,,3381921,PASSENGER VEHICLE,,,,
02/01/2016,17:40,,,,,,VICTORY BOULEVARD,BAY STREET,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3382542,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,,,
02/01/2016,17:40,,,,,,FOREST HILL ROAD,ROCKLAND AVENUE,,0,0,0,0,0,0,0,0,Failure to Yield Right-of-Way,Pavement Slippery,,,,3381813,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
02/01/2016,17:36,BRONX,10454,40.804696,-73.9223863,"(40.804696, -73.9223863)",BRUCKNER BOULEVARD,BROWN PLACE,,0,0,0,0,0,0,0,0,Failure to Yield Right-of-Way,Failure to Yield Right-of-Way,,,,3381266,PASSENGER VEHICLE,VAN,,,
02/01/2016,17:35,BROOKLYN,11220,40.6456658,-74.0097367,"(40.6456658, -74.0097367)",49 STREET,5 AVENUE,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3382195,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,,,
02/01/2016,17:35,BRONX,10470,40.901637,-73.8506631,"(40.901637, -73.8506631)",FURMAN AVENUE,EAST 240 STREET,,0,0,0,0,0,0,0,0,Unspecified,,,,,3381325,SPORT UTILITY / STATION WAGON,,,,
02/01/2016,17:33,BROOKLYN,11207,40.6781627,-73.8974769,"(40.6781627, -73.8974769)",PENNSYLVANIA AVENUE,JAMAICA AVENUE,,0,0,0,0,0,0,0,0,Traffic Control Disregarded,Unspecified,,,,3382218,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,,,
02/01/2016,17:32,BROOKLYN,11219,40.6267682,-73.9935407,"(40.6267682, -73.9935407)",59 STREET,15 AVENUE,,0,0,0,0,0,0,0,0,Passenger Distraction,Unspecified,,,,3381411,UNKNOWN,BICYCLE,,,
02/01/2016,17:30,,,40.6663098,-73.7916994,"(40.6663098, -73.7916994)",,,,0,0,0,0,0,0,0,0,Fatigued/Drowsy,Unspecified,,,,3381765,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
02/01/2016,17:30,,,,,,RICHMOND AVENUE,DRAPER PLACE,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3382550,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,,,
02/01/2016,17:30,BRONX,10458,40.8575247,-73.8817897,"(40.8575247, -73.8817897)",EAST FORDHAM ROAD,CROTONA AVENUE,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3382051,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,,,
02/01/2016,17:25,BROOKLYN,11215,40.6621418,-73.9822303,"(40.6621418, -73.9822303)",8 AVENUE,15 STREET,,0,0,0,0,0,0,0,0,Other Vehicular,,,,,3382194,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,,,
02/01/2016,17:20,MANHATTAN,10034,40.8613104,-73.921232,"(40.8613104, -73.921232)",10 AVENUE,WEST 202 STREET,,1,0,0,0,0,0,1,0,Fatigued/Drowsy,Fatigued/Drowsy,Other Electronic Device,,,3381958,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE,,
02/01/2016,17:20,BROOKLYN,11216,40.6828346,-73.9409127,"(40.6828346, -73.9409127)",HALSEY STREET,THROOP AVENUE,,1,0,1,0,0,0,0,0,Unspecified,,,,,3382280,SPORT UTILITY / STATION WAGON,,,,
02/01/2016,17:20,,,,,,,,,0,0,0,0,0,0,0,0,Brakes Defective,Unspecified,,,,3382196,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,,,
02/01/2016,17:19,BROOKLYN,11231,40.6746262,-74.0077113,"(40.6746262, -74.0077113)",COLUMBIA STREET,LORRAINE STREET,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3381501,OTHER,OTHER,,,
02/01/2016,17:15,BROOKLYN,11235,40.5929683,-73.9481899,"(40.5929683, -73.9481899)",AVENUE X,EAST 22 STREET,,0,0,0,0,0,0,0,0,Traffic Control Disregarded,Unspecified,Unspecified,,,3382837,VAN,SPORT UTILITY / STATION WAGON,VAN,,
02/01/2016,17:10,STATEN ISLAND,10309,40.5417455,-74.2069916,"(40.5417455, -74.2069916)",FOSTER ROAD,WOODROW ROAD,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3382581,VAN,PASSENGER VEHICLE,,,
02/01/2016,17:10,BROOKLYN,11230,40.6337025,-73.9671851,"(40.6337025, -73.9671851)",NEWKIRK AVENUE,CONEY ISLAND AVENUE,,0,0,0,0,0,0,0,0,Unspecified,,,,,3382169,PASSENGER VEHICLE,,,,
02/01/2016,12:55,BROOKLYN,11208,40.6808247,-73.8748776,"(40.6808247, -73.8748776)",ATLANTIC AVENUE,CHESTNUT STREET,,0,0,0,0,0,0,0,0,Fatigued/Drowsy,Unspecified,,,,3381491,PICK-UP TRUCK,PASSENGER VEHICLE,,,
02/01/2016,12:53,MANHATTAN,10012,40.7230221,-73.9988131,"(40.7230221, -73.9988131)",SPRING STREET,BROADWAY,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3381143,OTHER,OTHER,,,
02/01/2016,12:50,,,,,,WILLIAMSBRIDGE ROAD,PELHAM PARKWAY,,2,0,0,0,0,0,2,0,Unspecified,Unspecified,,,,3381340,PASSENGER VEHICLE,UNKNOWN,,,
02/01/2016,12:50,,,40.812866,-73.9345701,"(40.812866, -73.9345701)",,,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3381234,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,,,
02/01/2016,12:47,MANHATTAN,10001,40.7544905,-74.0067388,"(40.7544905, -74.0067388)",JOE DIMAGGIO HIGHWAY,WEST 30 STREET,,0,0,0,0,0,0,0,0,Fatigued/Drowsy,Unspecified,,,,3381862,OTHER,PASSENGER VEHICLE,,,
02/01/2016,12:45,MANHATTAN,10030,40.820966,-73.9395652,"(40.820966, -73.9395652)",WEST 144 STREET,7 AVENUE,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3381251,UNKNOWN,,,,
02/01/2016,12:45,MANHATTAN,10019,40.7610934,-73.9832615,"(40.7610934, -73.9832615)",WEST 50 STREET,7 AVENUE,,0,0,0,0,0,0,0,0,Backing Unsafely,Unspecified,,,,3381199,LARGE COM VEH(6 OR MORE TIRES),PASSENGER VEHICLE,,,
02/01/2016,12:45,BROOKLYN,11226,40.6490833,-73.9639846,"(40.6490833, -73.9639846)",CHURCH AVENUE,EAST 17 STREET,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3382172,PASSENGER VEHICLE,BUS,,,
02/01/2016,12:42,BRONX,10452,40.8450614,-73.9130865,"(40.8450614, -73.9130865)",TOWNSEND AVENUE,EAST 174 STREET,,0,0,0,0,0,0,0,0,Pavement Slippery,Other Vehicular,,,,3382765,OTHER,SPORT UTILITY / STATION WAGON,,,
02/01/2016,12:40,STATEN ISLAND,10301,40.6371336,-74.0820235,"(40.6371336, -74.0820235)",WESTERVELT AVENUE,BROOK STREET,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3381805,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,,,
02/01/2016,12:40,BROOKLYN,11205,40.6948926,-73.9534154,"(40.6948926, -73.9534154)",MYRTLE AVENUE,SANFORD STREET,,0,0,0,0,0,0,0,0,Failure to Yield Right-of-Way,Unspecified,,,,3381518,VAN,SPORT UTILITY / STATION WAGON,,,
02/01/2016,12:36,QUEENS,11370,40.766359,-73.8875543,"(40.766359, -73.8875543)",82 STREET,23 AVENUE,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3381792,PASSENGER VEHICLE,OTHER,,,
02/01/2016,12:33,,,,,,7 AVENUE,80 STREET,,0,0,0,0,0,0,0,0,Fatigued/Drowsy,Unspecified,,,,3381434,PASSENGER VEHICLE,SMALL COM VEH(4 TIRES),,,
02/01/2016,12:33,BRONX,10456,40.831577,-73.910029,"(40.831577, -73.910029)",,,1189 WEBSTER AVENUE,0,0,0,0,0,0,0,0,Fatigued/Drowsy,Unspecified,,,,3381296,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,,,
02/01/2016,12:32,MANHATTAN,10023,40.771087,-73.9834215,"(40.771087, -73.9834215)",COLUMBUS AVENUE,WEST 62 STREET,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3381218,PASSENGER VEHICLE,UNKNOWN,,,
02/01/2016,12:30,,,40.7265632,-73.8380134,"(40.7265632, -73.8380134)",,,,2,0,0,0,0,0,2,0,Unspecified,Unspecified,Unspecified,Unspecified,,3381750,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,PASSENGER VEHICLE,
02/01/2016,12:30,,,,,,FRANCIS LEWIS BOULEVARD,HORACE HARDING EXPRESSWAY,,1,0,1,0,0,0,0,0,Unspecified,,,,,3382430,SPORT UTILITY / STATION WAGON,,,,
02/01/2016,12:30,BRONX,10468,40.8596434,-73.9053311,"(40.8596434, -73.9053311)",GRAND AVENUE,EVELYN PLACE,,0,0,0,0,0,0,0,0,Oversized Vehicle,,,,,3382084,VAN,PASSENGER VEHICLE,,,
